comment,label
$上证指数(SH000001)$支撑大于压力多多啦！控仓入道！,-1
一会儿这个板块异动，一会儿那个板块异动，眼花缭乱，没有主线，纯游资、散户炒短线。,-1
指数回来了我的钱呢,-1
低吸的大好时机。,1
$上证指数(SH000001)$这波行程3550,1
买了就套，卖了就涨,-1
$上证指数(SH000001)$$风语筑(SH603466)$该割就要割，留得青,-1
有来突发跳水？难道有是什么黑天鹅事件发生了.这一天天走势太难了！大家能减的股票可,-1
$上证指数(SH000001)$大机构总算给力了一个上午[大笑][大笑][献花],0
$上证指数(SH000001)$3126点必须要回去碰一下的[想一下],-1
满屏都是僵尸股，终于可以心平气和地离开股市了,-1
你越怕，她越涨，气死你[得意][爱心][爱心][献花][献花],1
缺口必补，不要怀疑,-1
摆明了让大家别玩股票，都给我去买房，你们钱太多了，缴出来,0
$上证指数(SH000001)$冲啊，大盘又回来了,1
下午准备卖到收盘,-1
真心爱人，分文不值。真心爱股市，它给你的将是精神和财富的双丰收。原来不知道，使劲,0
什么情况？几分钟不看，咋直线上升了,-1
主力这时候拉，北向资金能给他便宜筹码，想多了。年后继续砸盘,-1
我说一个数。。。。。3500[强壮][强壮],1
不可能天天大V的!,-1
$上证指数(SH000001)$如果今天在高位的美股崩盘，A股会怎么样？谁知道？,-1
$中国海油(SH600938)$$深证成指(399001)$$上证指数(SH00,0
房地产，白酒，还有啥来,0
即使继续缩量反弹，最终结果还是要跌一下,-1
$上证指数(SH000001)$撤了撤了！先撤了！改天再来,-1
$上证指数(SH000001)$砸吧摆烂,-1
只要不杀跌，其实没什么。,-1
$上证指数(SH000001)$谨慎点[呲牙]我说的！,-1
预测一下今天的板块涨幅榜，贵金属+新能源第一梯队，半导体+数字经济第二梯队，房地,1
大跌在即，准备降落,-1
兄弟姐妹们还有两个小时就开始数票子了,0
A股三大指数今日集体收跌，市场成交额依然维持在一万亿上方，今日达到1.15万亿元,1
抓紧点，到3170,-1
大盘狂涨，买的三个股票都是下跌的,-1
周一是能源的天下，当然不能少了指数个股还要跌放心吧。,-1
拉卡拉正宗底部出现巴菲特标的股,0
今天必须干过小日本,0
周五普涨，5.15，30金叉共震，但日，周死叉，也就是说目前上证只是反弹，长线看,1
除了半导体太惨了。,-1
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好！,0
上午大盘低开高走，权重板块有护盘动作，但只是围而不攻，没有持续拉升。今天超跌反弹,1
国企私企两极分化,-1
连涨三天我连亏3天,-1
今年真的是小熊年，一般没法玩，大家还是以实业为主吧。[笑哭]这种震荡下跌肯定还会,-1
票连大涨都不如,-1
怎么回事？,0
要说格局啊还是看北向，主力一路卖卖卖，北向一路买买买；主力狂拉中字头，北向继续进,0
$上证指数(SH000001)$信不信收盘是绿的？,-1
可以的,0
这种走势纯粹就是主苟不如的走势，还不如不拉,-1
指数不会跌多少，但是你们的股票会跌很多，这就是新的主力做法，和28行情差不多的格,-1
明后天中字头砸盘，大盘补缺！,-1
接着拉，不错！就这样干，大盘涨着真香,1
怎么都是下面绿杆,-1
$上证指数(SH000001)$任何机会都要赶紧清仓，清仓,-1
$上证指数(SH000001)$都洗洗睡吧，昨天猛拉，是给你撤退信号，大跌只是刚,-1
踏空的天天想回调，做多的提心吊胆，唯有持股不动方为胜者,0
清仓88,-1
涨涨跌跌再正常不过，任何看多看空，特别是故弄玄虚的都不要在意,0
股市天天跌！消费是不可能消费的！,-1
南无阿弥陀佛,0
散了吧，套住的要么卧倒，要么斩仓，还有获利的立马卖出，等3月之后再说,-1
今天什么情况，格林美不是利好吗一怎么还跌[哭][哭][哭],-1
[图片],0
满仓券商了,1
$上证指数(SH000001)$在股市亏了12个。下周远离股市了。90%的人进来,-1
涨一天就急不可耐的割韭菜，真是没出息。这些机构就应该指导一下,-1
国内.国际实际情况出发.现在还不是炒股好时间,-1
明天是时间节点11.11看能否和以前一样拭目以待.下次时间节点要不提前半个月或者,0
股市大涨上涨人民生活水平会提高，促进人民生活水平消费繁荣国家经济,-1
还是有色为王，拉指数,1
莫负伟大的时代，勇敢地上啊,-1
好了，主力开始流入了！我已经准备好现金，就等着,1
扭扭捏捏一个星期涨的，今天一天跌完,-1
跳水吧，,-1
3000点保卫战打响。。。。。。,-1
闻泰科技还是小心点了，毕竟这些产品都是低端的，很容易被新的技术所替代，而且有争议,-1
$上证指数(SH000001)$散户兄弟跑这次狼真的来了，下跌刚刚开始。,-1
这里发布的文章，鸡狗的水军铺天盖地，兄弟们注意防范!,0
下去3020加仓机会,-1
早日实现财富自由,0
今天是不是又要打响3000点保卫战了[笑哭][笑哭][笑哭],-1
尾盘融资买入，明天炸酱面一碗。,1
含泪,-1
$上证指数(SH000001)$老乡，别走啊。,-1
消息面静悄悄的是真的慌,0
看你今天还拉什么指数？它拉就刚好清仓,-1
抄底成功了,1
转发,0
莫非又要玩3000保卫战,-1
午后跳水无悬念,-1
又拉指数了,1
牛市开启了,1
【期货市场热点聚焦】#投资##银河期货#1、银河期货：银河期货2022投资策略会,0
大盘要回调了，最近要小心了！,-1
连续有拉尾了,0
日线已呈多头形态，干就完了）,1
活见久系列，为什么我的股票跟大盘走势相反?大盘越涨，股票越跌?,-1
诱多不成功，下来了，估计废了,-1
明日请吃大面,0
心寒的，没法玩了，大环境实在太差了,-1
一摸到3500就狠跌！！！！！,-1
大跌才刚刚开始，先砸到3000点再说吧,-1
$上证指数(SH000001)$开始抢盘，明天t,1
$上证指数(SH000001)$年底新高，立贴为证,1
沪深创已经同时见底，周一反弹,1
落袋为安大涨两天必回调,-1
引线而已，还会跌,-1
指数坚挺，个股连跌5天。,-1
反弹开始今天，10点半过后反弹,1
我就搞不懂了！买任何股票要么大跌，要么就是僵尸走势，这咋个玩,-1
$上证指数(SH000001)$今天又是大涨的一天,1
已经退市了，拜拜了各位,-1
这图形有点好看,-1
$上证指数(SH000001)$A股市场继续下跌探底、3300点寻找双脚支撑、千,-1
主力资金流出没完没了,-1
400059天珑5，居然被收购了?,1
要么连续涨停后让你接盘，要么大数据高抛低吸让你接盘，要么一只阴跌让你接盘，总有一个适合你,0
早盘发帖子发不出去，大盘15分钟双底做完，看准了行情，拿的股票不咋地，明知道也在,0
$上证指数(SH000001)$加油加油，又是低开低走的一天,-1
下跌原因找到没有[吃瓜],-1
就回来了,1
心态崩了，昨天,-1
原来是一日游，现在是半日游，在下去就是玩完了！,-1
东数西算龙头股集体异动，浙江建投停牌[加油][大笑][大笑][滴汗],1
沪指技术面是调到位了，但是今非昔比。疯狂扩容已经废掉了A股,-1
2700为底,-1
现在是庄家不敢砸盘洗盘了，怕随时出公告，把自己关外面，散户也不敢买，因为消息还不,0
弹药已经到位，随时发动大规模做空,-1
现在弄得好，买股就像买彩票！,-1
天天都是开盘拉房地产诱多。然后快速活落。转头干新冠医药,-1
3000点的时候都没亏这么多,-1
今天不会破3200,-1
美股大跌不怕，在金叉前大跌，后一交易日超跌反弹，形成日线金叉，是正常的技术走势。,0
国庆七天，之后又是会议了，哪有心思入场哦,0
内资真是,0
今日大盘又要回调的，区间3140-3200左右，若到3145附近可考虑抄个小短。,1
$上证指数(SH000001)$底部肯定在0点啊，难不成还能石油指数一样，会有负,-1
$上证指数(SH000001)$都说被外资恶意做空，都不看看跑最多的是主力,-1
有必要这么跌吗,-1
看见A就想吐,-1
只涨指数，不涨个股,0
医药生了万物死[摊手],0
空仓心态好。,-1
主板调整才开始，个人觉得创业板今天形成双底，应该可以抄底了,-1
昨日发的XAUUSD1768.6的空单现价盈50点，可以考虑全平,1
拉高就是为了出货[笑哭],-1
$上证指数(SH000001)$不要去抢反弹，里面全是套,-1
空军低估了多方国家队的实力了！！！！空军低估了多方国家队的实力了！！！！[献花],1
当狐狸不导演大盘的时候，反而应该谨慎了。目前还可以再坚持下,-1
什么鬼,-1
日周线跳空，机构要开始硬割韭菜了，注意风险！！！！,-1
又是一个高开低走，头部非常明显了，下周一开始指数阴跌模式,-1
我是多头看涨不变！无需惊慌！！！,1
明天还有一根大绿棒子,-1
$上证指数(SH000001)$割肉了，休息一段时间。,-1
都在等这个信号，跳水,-1
大A股指数还好？反弹没有碰到年线，不用担心年线是否有支撑！外围股市上涨超过年线。,1
继续涨，越涨  资金跑的越快，汇率跌的越狠,-1
3250有反弹,1
又是一天，赚了指数，赔了钱包……,-1
总结一下今年的收益还行，另外的帐户还有一些，这个帐户后面三个月没赚钱！2021就,0
跌重来没错过涨一次也别想，你想赚零花钱，人家想要你本金,0
诱多行情，破3千点毫无疑问的，看大戏，破了3千再介入也不迟！,-1
$上证指数(SH000001)$到处都是疫情，大环境不好，经济形势不乐观啊！,-1
当年中石油，全世界都说优质标的。埋了多少散户？大家看好的，不一定会好。宁可少赚点,-1
指数行情而已，高标股持续出货中。,0
恐慌盘赶紧抛出别再犹豫了，以免耽误主力拉升！,-1
$上证指数(SH000001)$下午绝对要暴跌！今天更可怕还在午后[滴汗],-1
红，红,1
$上证指数(SH000001)$每日下班打卡，我该去看跌两人组的评论区嘲讽了,-1
准备跳水，倒计时,-1
一天亏完全月利润,-1
连着两天大跌了,-1
$上证指数(SH000001)$冲关！冲关！互相共振！！,0
看看对岸的月线，看看自己，该不该说点啥给股民。,-1
明天继续上攻站上3300点！不服的来辩！！！,1
任何反弹都是出货最佳时机……,-1
没有茅台支撑估计早下3600了,-1
这票是因为业绩太好不涨吗？我觉得不是，题材都不错，我觉得主力是在等待一个时机！纯,1
$上证指数(SH000001)$不要上当等年后不差这两天,-1
升一点，我全绿，我还有脸见人没？[哭][惊吓],-1
空仓看看，，，,-1
《看了看K线，想起2008年。6124点，来到1664点。》,0
$上证指数(SH000001)$加速去散户时代还在幻想炒股赚钱的，什么2800点,-1
$上证指数(SH000001)$后20分钟力保3000点,-1
看月线走势，底还好远好远[大哭],-1
大盘涨也跌跌也跌横竖都是跌,-1
#每天“杀”一只白马股？#所有白马股的市盈率都高高在上，不打下来价值股情何以堪。,-1
3000点保卫战又要开始了？？[奸笑][奸笑],-1
会跌3年的，最终破1800,-1
全世界最好的做空标的,-1
"20CM类票,我们小散最好低买耐心等,下跌后或回调后或回踩后",-1
下午拉红不知道买啥的都直接证券保险[微笑][微笑][微笑],1
硅凹之步，必须小而精！大步越近！大起大落就是对股民的惊吓！他们心太小容不下大起大,0
跑赢大盘也不行还是亏太难了,-1
$上证指数(SH000001)$今天不破明天也破。,-1
我两千，成交！我怕喊乱了,-1
资本主义不是慈善机构，是要吃人的，这是历史的必然性，和主义无关。,-1
$上证指数(SH000001)$抄底了,1
跑啊，不跑下周就大跌了,-1
放心好了，再过一个月回来看看又是3000点,-1
莆田耐克比正品耐克质量还好，你们穿正品耐克是为了什么？,0
$上证指数(SH000001)$就不信明天还能复活,-1
1995-1998止跌,-1
小心九阴爪,-1
线,0
外围大涨了，你又开始怂了。,1
主力资金天天在干啥,0
不出意外，明天又是一根大阴线！,-1
$上证指数(SH000001)$今天又套一大波，短期没什么起色了,-1
涨500点你手里的股票可涨不了几分，这就是大A的尿性,0
$上证指数(SH000001)$悲惨，都杀到3100了。当前市场最大的困境，是公,-1
现在该涨的已大涨，不能涨还在磨盘。这时就是休息之时，等待午后机会；到目前外资大幅,1
今天不会涨，让节前卖股的亏钱卖,-1
观点：今天农业银行不大涨？周一东算西算新基建全跌停,-1
短中趋势线都跌破了，应该减仓。下来是一波技术派的止损盘。春节后疫情告一段落了才能,-1
今日上证逐波下跌，小心,-1
套人行情又要开始了,-1
加油[看多][看多][看多],1
昨日超短线资金，抛盘，没有增量资金进场，稳不住的,-1
今天跌破3000点。,-1
$上证指数(SH000001)$指数回去了。钱没了[大笑],-1
这种走势，还是流出的大单，明天要了,-1
尾盘情绪及量能都有所收复，明天该不该出手？,0
继续向下修改上证指数，估计20年6月1日开盘向上的跳空缺口需要回补，大致点位在2,0
$上证指数(SH000001)$疫情，打仗，加息。破位。还有人想着赚钱。跌死你们,-1
